id,Country,City,Line,Phase,Start year,End year,RR?,Length,TunnelPer,Tunnel,Elevated,Atgrade,Stations,Platform Length (Meters),Max Speed (km/hr),Track Gauge (mm),Overhead?,Source1,Cost,Currency,Year,PPP rate,Real cost,Cost/km (Millions),Cheap?,Clength,Ctunnel,Anglo?,Inflation Index,Real cost (2023 $),Cost/km (2023 $),Source2,Reference,TrainType
1533,PL,Krakow,Krakówski Szybki Tramwaj,Stage 4,2023,2025,0,4.5,0.2,0.9,0,3.6,9,,40,1435,1,http://www.tautonline.com/finance-completed-stage-four-krakows-fast-tram/,"1,300",PLN,2024,0.5297853257,688.7209234,153.0490941,0,0,0,0,0.9849825932,678.3781211,150.7506936,pt,https://www.transport-publiczny.pl/mobile/rusza-drazenie-tuneli-w-lodzi-tunele-wykonaja-katarzyna-i-faustyna-67079.html,Tramway
1534,PL,Krakow,Krakówski Szybki Tramwaj,Stage 3,2020,2023,0,3.6,0,0,0,3.6,7,,40,1435,1,https://www.railwaygazette.com/light-rail-and-tram/krakow-fast-tram-route-opens/64895.article,"1,840",PLN,2022,0.5297853257,974.8049993,270.7791665,0,0,0,0,1.015482418,989.897338,274.9714828,pt,https://www.transport-publiczny.pl/mobile/rusza-drazenie-tuneli-w-lodzi-tunele-wykonaja-katarzyna-i-faustyna-67079.html,Tramway
1535,RO,Bucharest,M6,Airport section,2008,2020,0,6.6,0.53,3.498,3.102,0,6,,85,1432,0,https://seenews.com/news/turkish-consortium-gets-12-bln-lei-243-mln-euro-contract-to-build-bucharest-metro-line-section-776314,"1,208",RON,2014,0.614109535,741.7767663,112.3904191,0,0,0,0,1.152954912,855.2351663,129.5810858,pt,http://www.metrorex.ro/Resurse/RaportActivitate/Metrorex%20eng%202018.pdf,MRT
1536,AU,Melbourne,Box Hill extension,,2001,2003,0,2.2,0,0,0,2.2,1,,40,1435,1,https://bpadula.tripod.com/montalbert/id17.html,28,AUD,2002,0.7482285689,20.95039993,9.522909058,0,0,0,1,1.517209194,31.7861394,14.44824518,pt,https://www.audit.vic.gov.au/report/melbourne-metro-tunnel-project-phase-2-main-works?section=,MRT
1537,AU,Melbourne,Vermont South extension,,2004,2005,0,3,0,0,0,3,2,,40,1435,1,https://melbpt.wordpress.com/tram-construction-costs/,31,AUD,2005,0.7202763556,21.96842885,7.322809616,0,0,0,1,1.397572627,30.70247482,10.23415827,pt,https://www.audit.vic.gov.au/report/melbourne-metro-tunnel-project-phase-2-main-works?section=,MRT
1538,AU,Melbourne,Docklands Drive extension,,2004,2005,0,0.94,0,0,0,0.94,1,,40,1435,1,https://bpadula.tripod.com/montalbert/id17.html,8,AUD,2005,0.7202763556,5.402072667,5.746885816,0,0,0,1,1.397572627,7.549788889,8.031690308,pt,https://www.audit.vic.gov.au/report/melbourne-metro-tunnel-project-phase-2-main-works?section=,MRT
1539,FR,Strasbourg,Tramway B,initial,1998,2000,0,11.9,0,0,0,11.9,22,,60.00,1435,1,https://hal.science/hal-02146976/document,269.178,EUR,1999,1.049625231,282.5360205,23.74252273,0,0,0,0,1.638330937,462.8875032,38.89810951,pt,https://www.strasbourg-tramway.fr/ligne%20b.html,Tramway
1540,FR,Strasbourg,Tramway A,Illkirch-Lixenbuhl extension,2013,2015,0,1.8,0,0,0,1.8,3,,60.00,1435,1,https://web.archive.org/web/20150927200937/http://www.illkirch-graffenstaden.fr/projets-realisations/projets/le-tram-au-centre-ville,37,EUR,2014,1.238290416,45.8167454,25.45374745,0,0,0,0,1.152954912,52.82464167,29.34702315,pt,,Tramway
1541,RO,Bucharest,M6,Initial,2023,2030,0,14.2,1,14.2,0,0,11,,85,1432,0,http://www.railwayinsider.eu/wp/?p=20178&lang=ro,"5,965",RON,2027,0.5621761163,3353.329938,236.1499956,0,0,0,0,0.9425199756,3160.580451,222.5760881,pt,http://www.metrorex.ro/Resurse/RaportActivitate/Metrorex%20eng%202018.pdf,MRT
1542,FR,Strasbourg,Tramway D,Kehl extension (france),2014,2017,0,2.7,0,0,1,1.7,4,,60.00,1435,1,https://www.rue89strasbourg.com/apres-le-pont-kehl-se-debrouillera-avec-le-tram-103375,115,EUR,2016,1.281978965,147.427581,54.60280778,0,0,0,0,1.137241556,167.6607716,62.09658207,pt,,Tramway
1543,FR,Strasbourg,Tramway D,Kehl extension (germany),2017,2018,0,1.2,0,0,0,1.2,2,,60.00,1435,1,https://www.railjournal.com/passenger/light-rail/strasbourgs-cross-border-tram-line-inaugurated/,44,EUR,2018,1.322460941,58.18828141,48.49023451,0,0,0,0,1.08697063,63.24895292,52.70746077,pt,,Tramway
1544,FR,Strasbourg,Tramway E,Robertsau extension,2019,2021,0,1.8,0,0,0,1.8,3,,60.00,1435,1,https://www.urban-transport-magazine.com/en/a-tram-extension-in-strasbourg/,38,EUR,2020,1.407736922,53.49400304,29.71889058,0,0,0,0,1.054614889,56.41557208,31.34198449,pt,,Tramway
1545,US,Tacoma,Link T Line,Hilltop Extension,2018,2023,0,3.789852322,0,0,0,3.789852322,6,,40,1435,1,http://www.soundtransit.org/tacomalinkexpansion,282,USD,2021,1,282,74.40923182,0,0,0,1,1.007292077,284.0563657,74.95182966,pt,,Streetcar
1546,US,Tacoma,Tacoma Link to Tacoma Community College,,2035,2041,0,5.6,0,0,0,5.6,6,,40,1435,1,,478,USD,2038,1,478,85.35714286,0,0,0,1,0.8018243007,383.2720157,68.44143138,pt,,Streetcar
1547,US,Tacoma,Tacoma Dome Link Extension,,2026,2035,0,15.77979545,0,0,14.2018159,1.577979545,2,,90,1435,1,"https://www.theurbanist.org/2023/03/02/fife-floodplain-fiasco-pushes-sound-transit-to-delay-tacoma-dome-light-rail/#:~:text=The%20Tacoma%20segment,light%20rail%20system%20by%202040.",3300,USD,2031,1,3300,209.1281862,0,0,0,1,0.8820472232,2910.755837,184.4609359,pt,,MRT
1548,TW,Taipei,Ankeng Light Rail,,2016,2023,0,7.578861034,0,0,1,6.578861034,9,,90,1435,1,https://www.taiwannews.com.tw/en/news/4798883,16600,TWD,2020,0.1936704388,3214.929284,424.1968905,0,0,0,0,1.054614889,3390.51229,447.3643566,pt,,MRT
1549,TW,Taipei,SkyBlue,Minsheng–Xizhi ,2018,2024,0,17.04492766,0.5,8.522463828,8.522463828,0,15,,90,1435,0,"https://taiwantoday.tw/news.php?unit=10&post=21173#:~:text=Preparations%20for%20the%20Minsheng%2DXizhi,along%20a%2017.39%2Dkilometer%20route.",110000,TWD,2021,0.2035725011,22392.97512,1313.761817,0,0,0,0,1.007292077,22556.26642,1323.341869,pt,,MRT
1550,TW,Taipei,SkyBlue,Xizhi-Donghu line,2023,2031,0,5.5,0.5,2.75,2.75,0,6,,90,1435,0,https://euroview.ecct.com.tw/category-inside.php?id=1360,37800,TWD,2027,0.2170357515,8203.951407,1491.627528,0,0,0,0,0.9425199756,7732.38808,1405.888742,pt,,MRT
1551,TW,Taipei,Danhai LRT,Phase 1 -- Green Mountain Tramway,2015,2018,0,9.7,0,0,4.5,5.2,11,,90,1435,1,http://www.tautonline.com/new-tramways-2017/,12800,TWD,2017,0.1939895712,2483.066511,255.9862383,0,0,0,0,1.11351964,2764.943327,285.0457038,pt,,MRT
1552,AU,Perth,Joondalup Railway,Butler Extension,2011,2014,1,7.5,0,0,0,7.5,1,,100,1067,1,https://www.railway-technology.com/projects/joondalup/?cf-view,241,AUD,2013,0.6910262638,166.5373296,22.20497728,0,0,0,1,1.171658006,195.1247955,26.0166394,pt,https://www.forrestfieldairportlink.wa.gov.au/Portals/14/Project%20Overview%20Fact%20Sheet%20-%20Dec18%20WEB.pdf,Regional Rail
1553,EE,Tallinn,Old City Harbor tramway,initial,2022,2024,0,2.5,0,,0,2.5,4,,40,1524,1,https://www.tramm.ee/blogi/2021/vanasadama-trammitee,46,EUR,2023,1.735616942,79.83837935,31.93535174,0,0,0,0,1,79.83837935,31.93535174,pt,"https://commission.europa.eu/projects/tallinn-old-port-tram-line_en#:~:text=A%20new%20tramline%20of%202.5,and%20the%20regional%20train%20station.",Tramway
1554,US,Tampa,Teco Line, Extension,2008,2010,0,0.54,0,0,0,0.54,1,,40,1435,1,https://www.tampa.gov/tss-transportation/projects/SpecialProjects/Streetcar,5.5,USD,2009,1,5.5,10.18518519,0,0,0,1,1.27225576,6.997406682,12.95816052,pt,,Streetcar
1555,US,Tampa,Teco Line,initial,2000,2002,0,3.86,0,0,0,3.86,11,,40,1435,1,https://www.tampa.gov/tss-transportation/projects/SpecialProjects/Streetcar,132,USD,2001,1,132,34.19689119,0,0,0,1,1.541196692,203.4379633,52.70413556,pt,,Streetcar
1556,IR,Tehran,Line 5,initial,1995,1999,1,19.04,0,0,0,19.04,6,,90,1435,0,http://english.china.org.cn/english/BAT/95583.htm,35321000,IRR,1997,0.001805876246,63785.35488,3350.07116,0,0,0,0,1.70059772,108473.2291,5697.123376,pt,,Regional Rail
1557,NL,The Hague,RandstadRail ,Lines 3 and 4,2003,2007,0,68,0,0,0,68,23,,80,1435,1,http://www.omegacentre.bartlett.ucl.ac.uk/wp-content/uploads/2014/12/NETHERLANDS_RANDSTADRAIL_SUMMARY.pdf,1879.518,EUR,2005,1.114654474,2095.013147,30.80901687,0,0,0,0,1.397572627,2927.933028,43.05783865,pt,,Tramway
1558,CZ,Brno,Tram,Kamechy extension,2020,2023,0,0.9,0,0,0,0.9,1,,40,1435,0,"https://brnodaily.com/2020/07/01/brno/new-tram-line-extension-in-brno-bystrc-to-run-from-ecerova-to-kamechy-via-tunnel/#:~:text=At%20a%20meeting%20last%20week,an%20estimated%20CZK%202.3%20billion.","2,300",CZK,2022,0.07736897216,177.948636,197.7207066,0,0,0,0,1.015482418,180.7037112,200.7819013,pt,https://zpravy.aktualne.cz/czk-15bn-prague-metro-extension-ends-in-a-field/r~i:article:630675/,Tramway
1559,JP,Tokyo,Tama Toshi Monorail Line,,1996,1998,0,16,0,0,16,0,19,,75,0,0,https://pedestrianobservations.com/2013/08/24/monorail-construction-costs/,32700,JPY,1997,0.005941709607,194.2939041,12.14336901,0,0,0,0,1.70059772,330.4157704,20.65098565,pt,,Monorail
1560,CA,Toronto,Hamilton LRT,Phase 2 (Cambridge Extension),2023,2029,0,17.5,0,0,0,17.5,8,,80,1435,1,https://www.therecord.com/news/waterloo-region/cost-for-extending-lrt-to-cambridge-triples-to-a-projected-4-5-billion/article_dc0fc4af-b380-502c-89b3-436b9cbee5bf.html,2700,CAD,2026,0.8162985432,2204.006067,125.9432038,0,0,0,1,0.9562614586,2107.606056,120.4346318,pt,,Light Rail
1561,CA,Toronto,Line 6,Finch West LRT,2018,2024,0,10.35755909,0,0,0,10.35755909,18,,80,1435,1,https://www.metrolinx.com/en/greaterregion/projects/finchwest-lrt.aspx,1200,CAD,2021,0.8076526706,969.1832047,93.57254897,0,0,0,1,1.007292077,976.2505631,94.25488718,pt,,Light Rail
1562,CA,Toronto,Hurontario LRT,Hurontario LRT,2018,2024,0,17.87219554,0,0,1,16.87219554,19,,80,1435,1,http://www.metrolinx.com/en/greaterregion/projects/hurontario-lrt.aspx,4500,CAD,2021,0.8076526706,3634.437018,203.3570532,0,0,0,1,1.007292077,3660.939612,204.8399484,pt,,Light Rail
1563,TW,Taipei,Wanda Line,Phase 2,2021,2028,0,6.6,0,0,0,6.6,8,,90,1435,0,"https://www.taipeitimes.com/News/taiwan/archives/2022/10/16/2003787137#:~:text=Construction%20of%20the%20Light%20Green,the%20department's%20Web%20site%20said.","18,000",TWD,2025,0.2170357515,3906.643527,591.9156859,0,0,0,0,0.9704095582,3791.044219,574.4006392,pt,http://www.taipeitimes.com/News/taiwan/archives/2018/05/03/2003692436,MRT
1564,TW,Taipei,Wanda Line,Phase 1,2014,2025,0,9.5,1,9.5,0,0,9,,90,1435,0,"https://www.taipeitimes.com/News/taiwan/archives/2022/10/16/2003787137#:~:text=Construction%20of%20the%20Light%20Green,the%20department's%20Web%20site%20said.","74,180",TWD,2020,0.1936704388,14366.47315,1512.260332,0,0,0,0,1.054614889,15151.09649,1594.852262,pt,http://www.taipeitimes.com/News/taiwan/archives/2018/05/03/2003692436,MRT
1565,SN,Dakar,Train express régional Dakar-AIBD,,2016,2021,0,35.38457143,0,0,0,35.38457143,14,,160,1435,1,"https://thenewafricachannel.com/senegals-dakar-regional-express-train-project/#:~:text=The%20Dakar%20Regional%20Express%20Train%20project%20estimated%20at%20%242.4%20billion,services%20to%20the%20Dakar%20suburbs.",1250000,XOF,2019,0.004172766626,5215.958282,147.4076998,0,0,0,0,1.067625506,5568.690102,157.3762201,pt,,Regional Rail
1566,SG,Singapore,Circle Line,Stage 1,2002,2006,0,5.4,1,5.4,0,0,6,,100,1435,0,https://www.railway-technology.com/projects/circle-line-ccl/?cf-view,"1,668",SGD,2004,1.165296084,1943.713869,359.9470127,0,0,0,1,1.444922891,2808.516662,520.0956781,pt,https://www.sgcarmart.com/news/article.php?AID=21019,MRT
1567,SG,Singapore,Circle Line,Stage 2,2002,2006,0,5.6,1,5.6,0,0,5,,100,1435,0,https://www.railway-technology.com/projects/circle-line-ccl/?cf-view,"1,860",SGD,2004,1.165296084,2167.450717,387.0447708,0,0,0,1,1.444922891,3131.799155,559.2498491,pt,https://www.sgcarmart.com/news/article.php?AID=21019,MRT
1568,SG,Singapore,Circle Line,Stage 3,2003,2007,0,5.7,1,5.7,0,0,5,,100,1435,0,https://www.railway-technology.com/projects/circle-line-ccl/?cf-view,"1,440",SGD,2005,1.179423309,1698.369565,297.9595728,0,0,0,1,1.397572627,2373.594815,416.420143,pt,https://www.sgcarmart.com/news/article.php?AID=21019,MRT
1569,SG,Singapore,Circle Line,Stage 5,2005,2009,0,8.5,1,8.5,0,0,6,,100,1435,0,https://www.railway-technology.com/projects/circle-line-ccl/?cf-view,"1,500",SGD,2007,1.157570861,1736.356291,204.2772107,0,0,0,1,1.316404463,2285.74717,268.9114318,pt,https://www.sgcarmart.com/news/article.php?AID=21019,MRT
1570,SG,Singapore,Circle Line,Stage 5,2005,2009,0,8.5,1,8.5,0,0,6,,100,1435,0,https://www.railway-technology.com/projects/circle-line-ccl/?cf-view,"1,500",SGD,2007,1.157570861,1736.356291,204.2772107,0,0,0,1,1.316404463,2285.74717,268.9114318,pt,https://www.sgcarmart.com/news/article.php?AID=21019,MRT
1571,TW,Taipei,Wenhu (Brown),initial,1989,1996,0,10.5,0,0,10.5,0,12,,90,"1,880",0,"https://futuresoutheastasia.com/comparison-of-first-metro-lines-in-asia/#:~:text=The%20first%20stage%20of%20Muzha,years%20later%20in%20December%201991.","66,700",TWD,1993,0.277208723,18489.82182,1760.935412,0,0,0,0,1.888899198,34925.40961,3326.229486,pt,http://www.taipeitimes.com/News/taiwan/archives/2018/05/03/2003692436,MRT
1572,TW,Taipei,Wenhu (Brown),Xizhi-Donghu Extension,2023,2032,0,5.5,0,0,5.5,0,6,,90,"1,880",0,https://euroview.ecct.com.tw/category-inside.php?id=1360,"37,690",TWD,2028,0.2170357515,8180.077474,1487.286813,0,0,0,0,0.9291678283,7600.664822,1381.939059,pt,http://www.taipeitimes.com/News/taiwan/archives/2018/05/03/2003692436,MRT
1573,TW,Taipei,Songshan line (Green),CKS Memorial Hall Extension,2023,2014,0,8.5,0,0,0,8.5,8,,90,1435,0,https://euroview.ecct.com.tw/category-inside.php?id=1360,"37,690",TWD,2019,0.1907127671,7187.964192,845.6428461,0,0,0,0,1.067625506,7674.05391,902.8298717,pt,http://www.taipeitimes.com/News/taiwan/archives/2018/05/03/2003692436,MRT
1574,EC,Cuenca,Tram,,2012,2019,0,11,0,0,0,11,27,,80,1435,1,"https://thecuencadispatch.com/cuencas-tram-celebrates-3-year-anniversary-without-system-integration-or-funding-solutions/#:~:text=The%20Cuenca%20tram%2C%20a%20substantial,reins%20in%20its%20financial%20hemorrhage.",272,USD,2016,1.820808567,495.2599301,45.02363001,0,0,0,0,1.137241556,563.2301734,51.20274304,pt,,Tramway
1575,JP,Tokyo,Fukutoshin Line,New line,2001,2008,0.00,11.9,1,11.9,0,0,11,,90,1067,1,eno,250000,JPY,2005,0.007718910919,1929.72773,162.1619941,0,0,0,0,1.397572627,2696.934653,226.6331641,eno,,MRT
1576,JP,Tokyo,Tozai Line,New,2007,2015,0.00,13.9,1,13.9,0,0,13,0.72,110,1067,1,eno,229800,JPY,2011,0.009306283479,2138.583943,153.85496,0,0,0,0,1.213422012,2595.004833,186.6909951,eno,,MRT
1577,JP,Toyama,Portram,North-South tram link,2017,2020,0,1.1,0,0,0,1.1,1,,60,1067,1,https://pedestrianobservations.com/2013/08/24/monorail-construction-costs/,4000,JPY,2019,0.009594542409,38.37816964,34.88924512,0,0,0,0,1.067625506,40.97351279,37.24864799,pt,,Monorail
1578,JP,Toyama,Portram,initial,2004,2006,0,6.5,0,0,0,6.5,11,,60,1067,1,"https://openknowledge.worldbank.org/server/api/core/bitstreams/790bcb7e-0359-5610-8e21-c1a75b8c6e6d/content#:~:text=In%202020%2C%20Toyama%20City%20completed,project%20was%20%C2%A54%20billion.",5800,JPY,2005,0.007718910919,44.76968333,6.887643589,0,0,0,0,1.397572627,62.56888394,9.625982145,pt,,Monorail
1579,JP,Toyama,Centram,initial,2008,2009,0,0.9,0,0,0,0.9,1,,60,1067,1,"https://openknowledge.worldbank.org/server/api/core/bitstreams/790bcb7e-0359-5610-8e21-c1a75b8c6e6d/content#:~:text=In%202020%2C%20Toyama%20City%20completed,project%20was%20%C2%A54%20billion.",3000,JPY,2009,0.008679118453,26.03735536,28.93039484,0,0,0,0,1.27225576,33.12617534,36.80686149,pt,,Monorail
1580,JP,Utsunomiya,Tram,initial,2016,2019,0,14.6,0,0,0,14.6,1,,60,1067,1,http://www.tautonline.com/new-tramway-plan-for-utsunomiya/,45800,JPY,2018,0.009600740163,439.7138995,30.11739038,0,0,0,0,1.08697063,477.9560945,32.7367188,pt,,Monorail
1581,FR,Tours,Tramway A,,2010,2013,0,14.92683565,0,0,0,14.92683565,29,,40,1435,1,https://www.eib.org/en/projects/pipelines/all/20090446,363,EUR,2012,1.18441172,429.9414545,28.80325506,0,0,0,0,1.188819978,511.1229906,34.24188505,pt,,Tramway
1582,FR,Tours,Tramway B,,2023,2028,0,12.5,0,0,0,12.5,22,,40,1435,1,https://letramdetours.net/ligne-b/,570,EUR,2026,1.426535559,813.1252684,65.05002147,0,0,0,0,0.9562614586,777.5603552,62.20482841,pt,,Tramway
1583,US,Tucson,Sun Link,,2012,2014,0,6.3,0,0,0,6.3,21,,70,1435,1,"https://news.azpm.org/s/21634-metro-week/#:~:text=The%20streetcar%20project%20cost%20%24198.8,Prince%20Road%20to%2029th%20Street.",198.8,USD,2013,1,198.8,31.55555556,0,0,0,1,1.171658006,232.9256116,36.9723193,pt,,Streetcar
1584,TN,Tunis,Ligne 4,Mannouba University extension,2004,2006,0,5,0,0,0,5,8,,60,1435,1,https://www.eib.org/en/projects/pipelines/all/20030188,409.21,TND,2005,1.886792453,772.0943396,154.4188679,0,0,0,0,1.397572627,1079.057915,215.8115829,pt,,Light Rail
1585,TN,Tunis,Ligne 1,d’El Mourouj extension,2005,2009,0,6.8,0,0,0,6.8,11,,60,1435,1,https://www.railway-technology.com/projects/tunisialightrail/?cf-view,146.63,TND,2007,1.886792453,276.6603774,40.68534961,0,0,0,0,1.316404463,364.1969554,53.55837579,pt,,Light Rail
1586,TN,Tunis,Fast Rail Network,RFR Line A,2007,2022,0,18,0,0,0,18,15,,120,1435,1,https://www.railway-technology.com/projects/tunisialightrail/?cf-view,2103.97,TND,2015,1.351351351,2843.202703,157.9557057,0,0,0,0,1.151588005,3274.198127,181.8998959,pt,,Light Rail
1587,TN,Tunis,Fast Rail Network,RFR Line D,2019,2023,0,9.5,0,0,0,9.5,6,,120,1435,1,https://www.zawya.com/en/projects/construction/projects-tunisia-to-start-work-on-new-stages-of-suburban-railway-project-in-capital-u9vrh0fz,624.9459459,TND,2021,1.075268817,671.9848881,70.73525138,0,0,0,0,1.007292077,676.8850536,71.25105827,pt,,Light Rail
1588,ES,Jaen,Tram,initial,2009,2011,0,4.7,0,0,0,4.7,10,,60,1435,1,http://www.tautonline.com/hope-mothballed-andalucian-tramways/,120,EUR,2010,1.375589612,165.0707535,35.1214369,1,4.7,0,0,1.251724025,206.623028,43.96234638,pt,,Tramway
1589,VE,Valencia,Linea 1,initial,1994,2006,0,4.3,1,4.3,0,0,5,,60,1435,1,https://mapa-metro.com/en/Venezuela/Valencia-ve/Valencia-ve-Metro-map.htm,48000,VES,2000,3.571428571,171428.5714,39867.10963,0,0,0,0,1.585051882,271723.1798,63191.43715,pt,,Light Rail
1590,FR,Valenciennes,Tramway A,,2004,2006,0,9.4,0,0,0,9.4,19,,40,1435,1,http://www.lesvaites.com/article-22379736.html,242.8,EUR,2005,1.091157478,264.9330357,28.1843655,0,0,0,0,1.397572627,370.2631587,39.38969773,pt,,Tramway
1591,FR,Valenciennes,Tramway A/B,phase 2,2006,2007,0,2.3,0,0,0,2.3,2,,40,1435,1,https://www.railwaygazette.com/news/valenciennes-tramway-extends/32331.article,69,EUR,2007,1.125291028,77.64508096,33.75873085,0,0,0,0,1.316404463,102.2123311,44.44014394,pt,,Tramway
1592,FR,Valenciennes,Tramway B,,2011,2013,0,14.98618939,0,0,0,14.98618939,28,,40,1435,1,"https://dres.org.uk/Light-Rail-in-France-6May2013.pdf#:~:text=Valenciennes%20Line%202%20will%20be%20single%20track,Rail%20Passion%2C%20Ville%20Rail%20&%20Transport%2C%20Tramways.",105,EUR,2012,1.18441172,124.3632306,8.298522551,0,0,0,0,1.188819978,147.8454931,9.865449398,pt,,Tramway
1593,FR,Clermont-Ferrand,Tramway A,extension,2008,2013,0,15.7,0,0,0,15.7,34,,40,1435,1,https://www.mezzoteam.fr/en/references/clermont-ferrand-tramway-2/,290,EUR,2011,1.188550456,344.6796322,21.9541167,0,0,0,0,1.213422012,418.2418529,26.63960847,pt,,Tramway
1594,CL,Valparaiso,Metro Valparaiso,El Salto-Limache section,1999,2005,0,31,0.1612903226,5,0,26,16,,120,1676,1,"https://www.t13.cl/noticia/ex-ante/nacional/mop-detalla-costo-tren-santiago-valparaiso-mayores-recursos-se-destinaran-tramo-limache-vina#:~:text=US%24%20%24%20700%20millones%3A%20tramo,y%20otros%20modos%20de%20transporte%E2%80%9D.",608695.65,CHP,2002,0.003318154051,2019.745937,65.15309473,0,0,0,0,1.517209194,3064.377105,98.85087436,pt,,Regional Rail
1595,CL,Valparaiso,Tren Limache - Puetro (Valparaiso Metro),New line,2002,2005,0.00,43.0,0.12,5.16,0,37.84,20.00,,120,1676,1,eno,195390,CHP,2004,0.003112571202,608.1652871,14.14337877,0,0,0,0,1.444922891,878.7519447,20.43609174,eno,,Light Rail
1596,IT,Venice,Venice Line T1,New,2004,2010,0.00,6.0,0,0,0,6,19,,50,0,1,eno,140,EUR,2007,1.235669325,172.9937055,28.83228425,1,6,0,0,1.316404463,227.7296859,37.95494765,eno,,Monorail
1597,IT,Venice,T2,,2004,2014,0,6,0,0,0,6,14,,40,1,1,https://www.iuav.it/Ateneo1/docenti/architettu/docenti-st/Agostino-C/materiali-/LEZIONI-TR/CAPPELLI---LEZIONE-4-TRAM-SU-PNEUMATICI-V.-2007-PRES.pdf,34.68,EUR,2009,1.296487168,44.96217499,7.493695831,1,6,0,0,1.27225576,57.20338613,9.533897688,pt,,Tramway
1598,IT,Venice,T1,,2004,2014,0,14,0,0,0,14,23,,40,1,1,https://www.iuav.it/Ateneo1/docenti/architettu/docenti-st/Agostino-C/materiali-/LEZIONI-TR/CAPPELLI---LEZIONE-4-TRAM-SU-PNEUMATICI-V.-2007-PRES.pdf,80.92,EUR,2009,1.296487168,104.9117416,7.493695831,1,14,0,0,1.27225576,133.4745676,9.533897688,pt,,Tramway
1599,CA,Waterloo,Ion Light Rail,New,2014,2019,0,19.0,0,0,0,19,19.00,,90,1435,1,eno,868,CAD,2017,0.8248756088,715.9920284,37.68379097,0,0,0,1,1.11351964,797.2711854,41.96164134,eno,,Light Rail
1600,SE,Norrköping,Streetcar,Extension,2007,2010,1,4,0,0,0,4,9,,40,1435,1,https://www.diva-portal.org/smash/get/diva2:670590/FULLTEXT01.pdf,200,SEK,2009,0.1120994672,22.41989344,5.60497336,1,4,0,0,1.27225576,28.52383858,7.130959644,pt,https://web.archive.org/web/20150402164159/http://www.trafikverket.se/en/startpage/Projects/Railway-construction-projects1/The-Stockholm-City-Line/,Streetcar
1601,SE,Lund,Tram,Extension,2007,2020,1,5.2,0,0,0,5.2,9,,40,1435,1,http://www.tautonline.com/lund-new-model-sustainability/,"1,200",SEK,2014,0.1145851941,137.502233,26.44273711,1,5.2,0,0,1.152954912,158.5338749,30.48728364,pt,https://web.archive.org/web/20150402164159/http://www.trafikverket.se/en/startpage/Projects/Railway-construction-projects1/The-Stockholm-City-Line/,Tramway
1602,ES,Vitoria,Vitoria Tram,Gasteiz extension,2021,2023,0.0,2.5,0,0,0,2.5,4,,50.00,1000,1,Eno Transit Construction Costs,25,EUR,2022,1.644152735,41.10381838,16.44152735,1,2.5,0,0,1.015482418,41.74020489,16.69608196,pt,https://www.vialibre-ffe.com/noticias.asp?not=441,Tramway
1603,CA,Victoria,Island Rail Corridor,,2030,2035,1,16.46500908,0,0,0,16.46500908,4,,90,1435,0,https://dailyhive.com/vancouver/vancouver-island-victoria-commuter-rail,595,CAD,2033,0.8162985432,485.6976332,29.49877713,0,0,0,1,0.8575338821,416.5021769,25.29620087,pt,,Regional Rail
